id,text,tokenized,spam_label,spam_label_vn,sentiment_label,sentiment_label_vn
3356,"Đọc xong chỉ biết nói là khóa học online dịch vụ kém, chắc sẽ không dùng lại đâu.","Đọc xong chỉ biết nói là khóa_học online dịch_vụ kém , chắc sẽ không dùng lại đâu .",không spam,Không spam,neutral,Trung lập
3357,"Nói thật là fanpage này bình thường, mọi người tự trải nghiệm nhé.","Nói thật là fanpage này bình_thường , mọi người tự trải_nghiệm nhé .",không spam,Không spam,positive,Tích cực
3358,"Ai quan tâm thì bài viết này tuyệt vời, liên quan đến khóa học NLP. :v","Ai quan_tâm thì bài viết này tuyệt_vời , liên_quan đến khóa học NLP. : v",không spam,Không spam,positive,Tích cực
3359,"Theo mình tính năng mới ưng ý lắm, liên quan đến kênh YouTube dạy lập trình. 🤔","Theo mình tính_năng mới ưng_ý lắm , liên_quan đến kênh YouTube_dạy lập_trình . 🤔",không spam,Không spam,positive,Tích cực
3360,Click link này nhận voucher 10%: http://example.com/voucher 😀,Click link này nhận voucher 10 % : http://example.com/voucher 😀,spam,Spam,negative,Tiêu cực
3361,"Đọc xong chỉ biết nói là video này lừa đảo, chắc sẽ không dùng lại đâu. :v","Đọc xong chỉ biết nói là video này lừa_đảo , chắc sẽ không dùng lại đâu . : v",spam,Spam,neutral,Trung lập
3362,"Thật sự nội dung bài giảng rất hay, liên quan đến khóa học tiếng Anh. ❤","Thật_sự nội_dung bài giảng rất hay , liên_quan đến khóa học tiếng Anh . ❤",không spam,Không spam,positive,Tích cực
3363,"Cho thuê nick Netflix, Spotify siêu rẻ, liên hệ ngay","Cho thuê nick Netflix , Spotify siêu_rẻ , liên_hệ ngay",spam,Spam,positive,Tích cực
3364,"Nói thật là tính năng mới tạm ổn, mọi người tự trải nghiệm nhé. 😡","Nói thật là tính_năng mới tạm ổn , mọi người tự trải_nghiệm nhé . 😡",không spam,Không spam,positive,Tích cực
3365,"Inbox mình hướng dẫn kiếm 300k mỗi ngày, uy tín 100% 👍","Inbox mình hướng_dẫn kiếm 300 k mỗi ngày , uy_tín 100 % 👍",spam,Spam,neutral,Trung lập
3366,"Nếu bạn đang phân vân thì update mới bình thường, mọi người tự trải nghiệm nhé. 😍","Nếu bạn đang phân_vân thì update mới bình_thường , mọi người tự trải_nghiệm nhé . 😍",không spam,Không spam,neutral,Trung lập
3367,"Mình thấy page này mình chưa thử, mọi người tự trải nghiệm nhé.","Mình thấy page này mình chưa thử , mọi người tự trải_nghiệm nhé .",không spam,Không spam,positive,Tích cực
3368,"Theo mình update mới chán thật, chắc sẽ không dùng lại đâu. 🥰 :v","Theo mình update mới chán thật , chắc sẽ không dùng lại đâu . 🥰 : v",không spam,Không spam,negative,Tiêu cực
3369,"Không biết mọi người sao chứ mình nội dung bài giảng xem thử thôi, mọi người tự trải nghiệm nhé.","Không biết mọi người sao chứ mình nội_dung bài giảng xem thử thôi , mọi người tự trải_nghiệm nhé .",không spam,Không spam,neutral,Trung lập
3370,"Đọc xong chỉ biết nói là tính năng mới không ý kiến, mọi người tự trải nghiệm nhé. 🤔","Đọc xong chỉ biết nói là tính_năng mới không ý_kiến , mọi người tự trải_nghiệm nhé . 🤔",không spam,Không spam,neutral,Trung lập
3371,"Nếu bạn đang phân vân thì dịch vụ bên bạn xem thử thôi, mọi người tự trải nghiệm nhé.","Nếu bạn đang phân_vân thì dịch_vụ bên bạn xem thử thôi , mọi người tự trải_nghiệm nhé .",không spam,Không spam,neutral,Trung lập
3372,"Theo mình video này quá chất, liên quan đến kênh YouTube dạy lập trình. 🤔","Theo mình video này quá chất , liên_quan đến kênh YouTube_dạy lập_trình . 🤔",không spam,Không spam,positive,Tích cực
3373,"Theo mình fanpage này xịn sò, liên quan đến quán ăn vặt. :v","Theo mình fanpage này xịn_sò , liên_quan đến quán ăn vặt . : v",không spam,Không spam,positive,Tích cực
3374,"Đọc xong chỉ biết nói là bài viết này tạm ổn, mọi người tự trải nghiệm nhé. :v","Đọc xong chỉ biết nói là bài viết này tạm ổn , mọi người tự trải_nghiệm nhé . : v",không spam,Không spam,neutral,Trung lập
3375,"Nếu bạn đang phân vân thì giảng viên đáng tiền, liên quan đến quán cà phê mới.","Nếu bạn đang phân_vân thì giảng_viên đáng tiền , liên_quan đến quán cà_phê mới .",không spam,Không spam,neutral,Trung lập
3376,"Nói thật là app này tạm ổn, mọi người tự trải nghiệm nhé.","Nói thật là app này tạm ổn , mọi người tự trải_nghiệm nhé .",không spam,Không spam,positive,Tích cực
3377,"Cá nhân mình thì tính năng mới dở ẹc, chắc sẽ không dùng lại đâu.","Cá_nhân mình thì tính_năng mới dở_ẹc , chắc sẽ không dùng lại đâu .",không spam,Không spam,neutral,Trung lập
3378,"Thật sự dịch vụ bên bạn mình chưa thử, mọi người tự trải nghiệm nhé.","Thật_sự dịch_vụ bên bạn mình chưa thử , mọi người tự trải_nghiệm nhé .",không spam,Không spam,neutral,Trung lập
3379,"Không biết mọi người sao chứ mình nội dung bài giảng rất hữu ích, liên quan đến quán ăn vặt.","Không biết mọi người sao chứ mình nội_dung bài giảng rất hữu_ích , liên_quan đến quán ăn vặt .",không spam,Không spam,positive,Tích cực
3380,"Nói thật là dịch vụ bên bạn rất hay, liên quan đến quán cà phê mới. 😍","Nói thật là dịch_vụ bên bạn rất hay , liên_quan đến quán cà_phê mới . 😍",không spam,Không spam,positive,Tích cực
3381,Like page mình nhận quà liền tay nha mọi người!!! 🤔,Like page mình nhận quà liền tay_nha mọi người ! ! ! 🤔,spam,Spam,positive,Tích cực
3382,"Nói thật là page này không đáng, chắc sẽ không dùng lại đâu. 😢 :v","Nói thật là page này không đáng , chắc sẽ không dùng lại đâu . 😢 : v",không spam,Không spam,negative,Tiêu cực
3383,"Mình thấy tính năng mới đọc cho biết, mọi người tự trải nghiệm nhé. 😂 :v","Mình thấy tính_năng mới đọc cho biết , mọi người tự trải_nghiệm nhé . 😂 : v",không spam,Không spam,neutral,Trung lập
3384,"Thật sự page này đáng tiền, liên quan đến tool AI mới. :v","Thật_sự page này đáng tiền , liên_quan đến tool AI mới . : v",không spam,Không spam,positive,Tích cực
3385,"Thật sự fanpage này mình chưa thử, mọi người tự trải nghiệm nhé. :v","Thật_sự fanpage này mình chưa thử , mọi người tự trải_nghiệm nhé . : v",không spam,Không spam,positive,Tích cực
3386,"Mình thấy tính năng mới không recommend, chắc sẽ không dùng lại đâu.","Mình thấy tính_năng mới không recommend , chắc sẽ không dùng lại đâu .",không spam,Không spam,negative,Tiêu cực
3387,"Thật sự giảng viên hỗ trợ chán, chắc sẽ không dùng lại đâu. 😢 :v","Thật_sự giảng_viên hỗ_trợ chán , chắc sẽ không dùng lại đâu . 😢 : v",không spam,Không spam,negative,Tiêu cực
3388,"Nói thật là giảng viên ok, mọi người tự trải nghiệm nhé. 😍","Nói thật là giảng_viên ok , mọi người tự trải_nghiệm nhé . 😍",không spam,Không spam,positive,Tích cực
3389,"Cho thuê nick Netflix, Spotify siêu rẻ, liên hệ ngay 😀","Cho thuê nick Netflix , Spotify siêu_rẻ , liên_hệ ngay 😀",spam,Spam,positive,Tích cực
3390,"Tham gia khóa học kiếm tiền online chỉ với 1 triệuk, chi tiết tại http://tinyurl.com/abcd 😍","Tham_gia khóa học kiếm tiền online chỉ với 1 triệuk , chi_tiết tại http://tinyurl.com/abcd 😍",spam,Spam,neutral,Trung lập
3391,"Thật sự dịch vụ bên bạn quá chất, liên quan đến kênh YouTube dạy lập trình. 🤔 :v","Thật_sự dịch_vụ bên bạn quá chất , liên_quan đến kênh YouTube_dạy lập_trình . 🤔 : v",không spam,Không spam,neutral,Trung lập
3392,"Cá nhân mình thì dịch vụ bên bạn xịn sò, liên quan đến khóa học Python.","Cá_nhân mình thì dịch_vụ bên bạn xịn_sò , liên_quan đến khóa học Python .",không spam,Không spam,neutral,Trung lập
3393,"Ai quan tâm thì dịch vụ bên bạn quá đã, liên quan đến page công nghệ.","Ai quan_tâm thì dịch_vụ bên bạn quá đã , liên_quan đến page công_nghệ .",không spam,Không spam,neutral,Trung lập
3394,"Mình thấy dịch vụ bên bạn đỉnh cao, liên quan đến khóa học tiếng Anh. :v","Mình thấy dịch_vụ bên bạn đỉnh_cao , liên_quan đến khóa học tiếng Anh . : v",không spam,Không spam,neutral,Trung lập
3395,"Không biết mọi người sao chứ mình bài viết này xem thử thôi, mọi người tự trải nghiệm nhé. 😡","Không biết mọi người sao chứ mình bài viết này xem thử thôi , mọi người tự trải_nghiệm nhé . 😡",không spam,Không spam,neutral,Trung lập
3396,"Cá nhân mình thì bài viết này tuyệt vời, liên quan đến khóa học NLP. 👎 :v","Cá_nhân mình thì bài viết này tuyệt_vời , liên_quan đến khóa học NLP._👎 : v",không spam,Không spam,positive,Tích cực
3397,"Không biết mọi người sao chứ mình khóa học online đọc cho biết, mọi người tự trải nghiệm nhé. :v","Không biết mọi người sao chứ mình khóa học online đọc cho biết , mọi người tự trải_nghiệm nhé . : v",không spam,Không spam,neutral,Trung lập
3398,"Theo mình giảng viên ưng ý lắm, liên quan đến khóa học tiếng Anh. 😀","Theo mình giảng_viên ưng_ý lắm , liên_quan đến khóa học tiếng Anh . 😀",không spam,Không spam,positive,Tích cực
3399,"Cá nhân mình thì sản phẩm này ok, mọi người tự trải nghiệm nhé.","Cá_nhân mình thì sản_phẩm này ok , mọi người tự trải_nghiệm nhé .",không spam,Không spam,positive,Tích cực
3400,"Thật sự giảng viên dở ẹc, chắc sẽ không dùng lại đâu.","Thật_sự giảng_viên dở_ẹc , chắc sẽ không dùng lại đâu .",không spam,Không spam,negative,Tiêu cực
3401,"Cá nhân mình thì app này ưng ý lắm, liên quan đến ứng dụng học từ vựng. :v","Cá_nhân mình thì app này ưng_ý lắm , liên_quan đến ứng_dụng học từ vựng . : v",không spam,Không spam,positive,Tích cực
3402,"Nói thật là dịch vụ bên bạn dịch vụ kém, chắc sẽ không dùng lại đâu.","Nói thật là dịch_vụ bên bạn dịch_vụ kém , chắc sẽ không dùng lại đâu .",không spam,Không spam,neutral,Trung lập
3403,"Nói thật là giảng viên chán thật, chắc sẽ không dùng lại đâu. ❤","Nói thật là giảng_viên chán thật , chắc sẽ không dùng lại đâu . ❤",không spam,Không spam,negative,Tiêu cực
3404,"Cá nhân mình thì app này xịn sò, liên quan đến quán cà phê mới. 😢 :v","Cá_nhân mình thì app này xịn_sò , liên_quan đến quán cà_phê mới . 😢 : v",không spam,Không spam,positive,Tích cực
3405,"Mình thấy app này rất hay, liên quan đến khóa học Python. 🤔","Mình thấy app này rất hay , liên_quan đến khóa học Python . 🤔",không spam,Không spam,positive,Tích cực
3406,"Theo mình fanpage này ok, mọi người tự trải nghiệm nhé. 😀 :v","Theo mình fanpage này ok , mọi người tự trải_nghiệm nhé . 😀 : v",không spam,Không spam,positive,Tích cực
3407,"Ai quan tâm thì app này thất vọng, chắc sẽ không dùng lại đâu. 😂","Ai quan_tâm thì app này thất_vọng , chắc sẽ không dùng lại đâu . 😂",không spam,Không spam,negative,Tiêu cực
3408,"Thật sự giảng viên quá tuyệt, liên quan đến ứng dụng học từ vựng. 😢","Thật_sự giảng_viên quá tuyệt , liên_quan đến ứng_dụng học từ vựng . 😢",không spam,Không spam,positive,Tích cực
3409,"Cá nhân mình thì video này tạm ổn, mọi người tự trải nghiệm nhé. :v","Cá_nhân mình thì video này tạm ổn , mọi người tự trải_nghiệm nhé . : v",không spam,Không spam,neutral,Trung lập
3410,"Bán acc game giá rẻ, ai cần cmt số điện thoại","Bán acc game giá rẻ , ai cần cmt số điện_thoại",spam,Spam,neutral,Trung lập
3411,"Nói thật là sản phẩm này dở ẹc, chắc sẽ không dùng lại đâu. :v","Nói thật là sản_phẩm này dở_ẹc , chắc sẽ không dùng lại đâu . : v",không spam,Không spam,negative,Tiêu cực
3412,"Ai quan tâm thì sản phẩm này quá tệ, chắc sẽ không dùng lại đâu.","Ai quan_tâm thì sản_phẩm này quá tệ , chắc sẽ không dùng lại đâu .",không spam,Không spam,negative,Tiêu cực
3413,"Mình thấy video này hỗ trợ chán, chắc sẽ không dùng lại đâu. 🤔 :v","Mình thấy video này hỗ_trợ chán , chắc sẽ không dùng lại đâu . 🤔 : v",không spam,Không spam,negative,Tiêu cực
3414,"Nếu bạn đang phân vân thì khóa học online dịch vụ kém, chắc sẽ không dùng lại đâu. 🥰","Nếu bạn đang phân_vân thì khóa_học online dịch_vụ kém , chắc sẽ không dùng lại đâu . 🥰",không spam,Không spam,neutral,Trung lập
